Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Date,Winner,KD_diff,STR_diff,TD_diff,SUB_diff,target,Time_seconds,Fighter 1_code,Fighter 2_code,Weight_Class_code,Method_code
"Lake Charles, Louisiana, USA",John Lewis,Lowell Anderson,0.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,Middleweight,KO/TKO,3.0,0:13,UFC 22,1999-09-24,John Lewis,0.0,11.0,1.0,0.0,0,13,785,1372,7,3
"Lake Charles, Louisiana, USA",Jens Pulver,Alfonso Alcarez,0.0,0.0,48.0,34.0,0.0,1.0,1.0,0.0,Lightweight,M-DEC,2.0,5:00,UFC 22,1999-09-24,Jens Pulver,0.0,14.0,-1.0,1.0,0,300,723,88,6,19
"Cedar Rapids, Iowa, USA",Maurice Smith,Marco Ruas,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,Heavyweight,KO/TKO,1.0,5:00,UFC 21,1999-07-16,Maurice Smith,0.0,3.0,-1.0,-2.0,0,300,1106,1443,4,3
"Cedar Rapids, Iowa, USA",Pat Miletich,Andre Pederneiras,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,2.0,1:34,UFC 21,1999-07-16,Pat Miletich,0.0,3.0,0.0,0.0,0,94,1262,117,6,3
"Cedar Rapids, Iowa, USA",Jeremy Horn,Daiju Takase,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO Elbows,1.0,4:41,UFC 21,1999-07-16,Jeremy Horn,0.0,35.0,0.0,0.0,0,281,726,481,7,5
"Cedar Rapids, Iowa, USA",Paul Jones,Flavio Luiz Moura,0.0,1.0,21.0,1.0,0.0,0.0,2.0,0.0,Middleweight,SUB Rear Naked Choke,1.0,4:20,UFC 21,1999-07-16,Paul Jones,-1.0,20.0,0.0,2.0,0,260,1273,734,7,58
"Cedar Rapids, Iowa, USA",Tsuyoshi Kohsaka,Tim Lajcik,0.0,0.0,11.0,12.0,0.0,0.0,3.0,0.0,Heavyweight,KO/TKO,2.0,5:00,UFC 21,1999-07-16,Tsuyoshi Kohsaka,0.0,-1.0,0.0,3.0,0,300,1606,2120,4,3
"Cedar Rapids, Iowa, USA",Eugene Jackson,Royce Alger,1.0,0.0,21.0,11.0,0.0,2.0,1.0,0.0,Middleweight,KO/TKO Punch,2.0,1:19,UFC 21,1999-07-16,Eugene Jackson,1.0,10.0,-2.0,1.0,0,79,503,1903,7,13
"Cedar Rapids, Iowa, USA",Andre Roberts,Ron Waterman,1.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punch,1.0,2:51,UFC 21,1999-07-16,Andre Roberts,1.0,-12.0,0.0,0.0,0,171,88,1881,4,13
"Cedar Rapids, Iowa, USA",Travis Fulton,David Dodd,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,U-DEC,2.0,5:00,UFC 21,1999-07-16,Travis Fulton,1.0,25.0,1.0,0.0,0,300,1594,561,4,69
"Birmingham, Alabama, USA",Bas Rutten,Kevin Randleman,0.0,0.0,18.0,20.0,0.0,6.0,1.0,0.0,Heavyweight,S-DEC,3.0,3:00,UFC 20,1999-05-07,Bas Rutten,0.0,-2.0,-6.0,1.0,0,180,147,1289,4,32
"Birmingham, Alabama, USA",Pedro Rizzo,Tra Telligman,1.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punch,1.0,4:30,UFC 20,1999-05-07,Pedro Rizzo,1.0,-7.0,0.0,0.0,0,270,1283,2158,4,13
"Birmingham, Alabama, USA",Pete Williams,Travis Fulton,0.0,0.0,15.0,6.0,0.0,0.0,2.0,0.0,Heavyweight,SUB Armbar,1.0,6:28,UFC 20,1999-05-07,Pete Williams,0.0,9.0,0.0,2.0,0,388,1288,2160,4,36
"Birmingham, Alabama, USA",Wanderlei Silva,Tony Petarra,1.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO Knees,1.0,2:53,UFC 20,1999-05-07,Wanderlei Silva,1.0,21.0,0.0,0.0,0,173,1650,2152,7,12
"Birmingham, Alabama, USA",Marcelo Mello,David Roberts,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO Elbows,1.0,1:23,UFC 20,1999-05-07,Marcelo Mello,0.0,7.0,1.0,0.0,0,83,1037,572,6,5
"Birmingham, Alabama, USA",Laverne Clark,Fabiano Iha,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Lightweight,KO/TKO,1.0,1:21,UFC 20,1999-05-07,Laverne Clark,1.0,6.0,0.0,-2.0,0,81,961,713,6,3
"Birmingham, Alabama, USA",Ron Waterman,Chris Condo,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,0:28,UFC 20,1999-05-07,Ron Waterman,0.0,6.0,1.0,0.0,0,28,1395,385,4,14
"Bay St. Louis, Mississippi, USA",Tito Ortiz,Guy Mezger,0.0,0.0,26.0,2.0,2.0,0.0,0.0,3.0,Middleweight,KO/TKO Punches,1.0,9:56,UFC 19,1999-03-05,Tito Ortiz,0.0,24.0,2.0,-3.0,0,596,1573,827,7,14
"Bay St. Louis, Mississippi, USA",Gary Goodridge,Andre Roberts,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,0:43,UFC 19,1999-03-05,Gary Goodridge,0.0,6.0,0.0,0.0,0,43,549,119,4,14
"Bay St. Louis, Mississippi, USA",Jeremy Horn,Chuck Liddell,0.0,0.0,8.0,12.0,3.0,0.0,3.0,0.0,Middleweight,SUB Arm Triangle,1.0,12:00,UFC 19,1999-03-05,Jeremy Horn,0.0,-4.0,3.0,3.0,0,720,726,419,7,35
"Bay St. Louis, Mississippi, USA",Kevin Randleman,Maurice Smith,0.0,0.0,17.0,9.0,4.0,0.0,0.0,2.0,Heavyweight,U-DEC,2.0,3:00,UFC 19,1999-03-05,Kevin Randleman,0.0,8.0,4.0,-2.0,0,180,925,1520,4,69
"Bay St. Louis, Mississippi, USA",Evan Tanner,Valeri Ignatov,0.0,0.0,23.0,2.0,1.0,0.0,1.0,0.0,Middleweight,KO/TKO Elbows,1.0,2:58,UFC 19,1999-03-05,Evan Tanner,0.0,21.0,1.0,1.0,0,178,506,2187,7,5
"Bay St. Louis, Mississippi, USA",Pete Williams,Jason Godsey,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,Heavyweight,SUB Kneebar,1.0,1:56,UFC 19,1999-03-05,Pete Williams,0.0,1.0,1.0,1.0,0,116,1288,974,4,49
"Bay St. Louis, Mississippi, USA",Sione Latu,Joey Roberts,0.0,0.0,9.0,17.0,1.0,1.0,0.0,2.0,Heavyweight,KO/TKO,1.0,10:01,UFC 19,1999-03-05,Sione Latu,0.0,-8.0,0.0,-2.0,0,601,1492,1086,4,3
"New Orleans, Louisiana, USA",Bas Rutten,Tsuyoshi Kohsaka,1.0,0.0,31.0,23.0,0.0,3.0,0.0,0.0,Heavyweight,KO/TKO Punches,2.0,2:15,UFC 18,1999-01-08,Bas Rutten,1.0,8.0,-3.0,0.0,0,135,147,2172,4,14
"New Orleans, Louisiana, USA",Pat Miletich,Jorge Patino,0.0,0.0,27.0,19.0,3.0,1.0,0.0,1.0,Lightweight,U-DEC,3.0,3:00,UFC 18,1999-01-08,Pat Miletich,0.0,8.0,2.0,-1.0,0,180,1262,1147,6,69
"New Orleans, Louisiana, USA",Pedro Rizzo,Mark Coleman,0.0,0.0,16.0,25.0,0.0,2.0,0.0,0.0,Heavyweight,S-DEC,2.0,3:00,UFC 18,1999-01-08,Pedro Rizzo,0.0,-9.0,-2.0,0.0,0,180,1283,1462,4,32
"New Orleans, Louisiana, USA",Tito Ortiz,Jerry Bohlander,0.0,0.0,37.0,9.0,6.0,0.0,0.0,0.0,Middleweight,KO/TKO,2.0,2:31,UFC 18,1999-01-08,Tito Ortiz,0.0,28.0,6.0,0.0,0,151,1573,1014,7,3
"New Orleans, Louisiana, USA",Mikey Burnett,Townsend Saunders,1.0,0.0,42.0,34.0,0.0,0.0,1.0,0.0,Lightweight,U-DEC,2.0,3:00,UFC 18,1999-01-08,Mikey Burnett,1.0,8.0,0.0,1.0,0,180,1165,2157,6,69
"New Orleans, Louisiana, USA",Evan Tanner,Darrel Gholar,0.0,0.0,24.0,4.0,1.0,1.0,4.0,0.0,Middleweight,SUB Rear Naked Choke,1.0,7:57,UFC 18,1999-01-08,Evan Tanner,0.0,20.0,0.0,4.0,0,477,506,539,7,58
"New Orleans, Louisiana, USA",Laverne Clark,Frank Caracci,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,Lightweight,KO/TKO Punches,1.0,6:52,UFC 18,1999-01-08,Laverne Clark,0.0,15.0,2.0,-1.0,0,412,961,748,6,14
"Sao Paulo, Brazil",Frank Shamrock,John Lober,2.0,0.0,23.0,4.0,0.0,3.0,4.0,1.0,Middleweight,SUB Neck Crank,1.0,7:40,UFC - Ultimate Brazil,1998-10-16,Frank Shamrock,2.0,19.0,-3.0,3.0,0,460,533,1104,7,50
"Sao Paulo, Brazil",Vitor Belfort,Wanderlei Silva,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO Punches,1.0,0:44,UFC - Ultimate Brazil,1998-10-16,Vitor Belfort,1.0,6.0,0.0,0.0,0,44,1640,2229,7,14
"Sao Paulo, Brazil",Pedro Rizzo,David Abbott,2.0,0.0,24.0,16.0,0.0,1.0,0.0,0.0,Heavyweight,KO/TKO Punch,1.0,8:07,UFC - Ultimate Brazil,1998-10-16,Pedro Rizzo,2.0,8.0,-1.0,0.0,0,487,1283,557,4,13
"Sao Paulo, Brazil",Pat Miletich,Mikey Burnett,0.0,0.0,19.0,24.0,1.0,2.0,0.0,2.0,Lightweight,S-DEC,3.0,3:00,UFC - Ultimate Brazil,1998-10-16,Pat Miletich,0.0,-5.0,-1.0,-2.0,0,180,1262,1592,6,32
"Sao Paulo, Brazil",Tsuyoshi Kohsaka,Pete Williams,0.0,0.0,14.0,13.0,3.0,0.0,5.0,0.0,Heavyweight,U-DEC,2.0,3:00,UFC - Ultimate Brazil,1998-10-16,Tsuyoshi Kohsaka,0.0,1.0,3.0,5.0,0,180,1606,1739,4,69
"Sao Paulo, Brazil",Ebenezer Fontes Braga,Jeremy Horn,0.0,0.0,9.0,3.0,1.0,0.0,1.0,0.0,Middleweight,SUB Guillotine Choke,1.0,3:27,UFC - Ultimate Brazil,1998-10-16,Ebenezer Fontes Braga,0.0,6.0,1.0,1.0,0,207,464,1005,7,43
"Sao Paulo, Brazil",Tulio Palhares,Adriano Santos,0.0,0.0,31.0,11.0,4.0,2.0,0.0,0.0,Middleweight,KO/TKO Punches,1.0,9:00,UFC - Ultimate Brazil,1998-10-16,Tulio Palhares,0.0,20.0,2.0,0.0,0,540,1608,23,7,14
"Mobile, Alabama, USA",Frank Shamrock,Jeremy Horn,0.0,0.0,20.0,14.0,0.0,5.0,3.0,0.0,Middleweight,SUB Kneebar,2.0,1:28,UFC 17,1998-05-15,Frank Shamrock,0.0,6.0,-5.0,3.0,0,88,533,1005,7,49
"Mobile, Alabama, USA",Pete Williams,Mark Coleman,1.0,0.0,22.0,26.0,0.0,3.0,1.0,0.0,Heavyweight,KO/TKO Kick,2.0,0:38,UFC 17,1998-05-15,Pete Williams,1.0,-4.0,-3.0,1.0,0,38,1288,1462,4,9
"Mobile, Alabama, USA",Dan Henderson,Carlos Newton,0.0,2.0,28.0,20.0,3.0,2.0,0.0,1.0,Middleweight,S-DEC,2.0,3:00,UFC 17,1998-05-15,Dan Henderson,-2.0,8.0,1.0,-1.0,0,180,356,336,7,32
"Mobile, Alabama, USA",David Abbott,Hugo Duarte,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,0:43,UFC 17,1998-05-15,David Abbott,0.0,11.0,-1.0,0.0,0,43,394,861,4,14
"Mobile, Alabama, USA",Mike van Arsdale,Joe Pardo,0.0,0.0,27.0,4.0,1.0,0.0,1.0,1.0,Heavyweight,SUB Keylock,1.0,11:01,UFC 17,1998-05-15,Mike van Arsdale,0.0,23.0,1.0,0.0,0,661,1164,1071,4,47
"Mobile, Alabama, USA",Carlos Newton,Bob Gilstrap,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,Middleweight,SUB Triangle Choke,1.0,0:52,UFC 17,1998-05-15,Carlos Newton,0.0,1.0,1.0,3.0,0,52,234,233,7,66
"Mobile, Alabama, USA",Dan Henderson,Allan Goes,1.0,1.0,31.0,36.0,1.0,0.0,1.0,0.0,Middleweight,U-DEC,2.0,3:00,UFC 17,1998-05-15,Dan Henderson,0.0,-5.0,1.0,1.0,0,180,356,93,7,69
"Mobile, Alabama, USA",Andre Roberts,Noe Hernandez,0.0,0.0,46.0,9.0,2.0,1.0,0.0,0.0,Middleweight,U-DEC,1.0,12:00,UFC 17,1998-05-15,Chuck Liddell,0.0,37.0,1.0,0.0,0,720,88,1674,7,69
"Mobile, Alabama, USA",Chuck Liddell,Igor Zinoviev,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Middleweight,KO/TKO Slam,1.0,0:22,UFC 16,1998-03-13,Frank Shamrock,0.0,2.0,1.0,0.0,0,22,296,877,7,15
"New Orleans, Louisiana, USA",Frank Shamrock,Kimo Leopoldo,0.0,0.0,45.0,13.0,0.0,2.0,0.0,2.0,Heavyweight,U-DEC,2.0,3:00,UFC 16,1998-03-13,Tsuyoshi Kohsaka,0.0,32.0,-2.0,-2.0,0,180,533,1298,4,69
"New Orleans, Louisiana, USA",Tsuyoshi Kohsaka,Chris Brennan,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,Lightweight,SUB Shoulder Choke,1.0,9:02,UFC 16,1998-03-13,Pat Miletich,0.0,4.0,-1.0,0.0,0,542,1606,381,6,61
"New Orleans, Louisiana, USA",Pat Miletich,Kevin Jackson,0.0,0.0,5.0,18.0,0.0,2.0,2.0,0.0,Middleweight,SUB Armbar,1.0,10:23,UFC 16,1998-03-13,Jerry Bohlander,0.0,-13.0,-2.0,2.0,0,623,1262,1285,7,36
"New Orleans, Louisiana, USA",Jerry Bohlander,Townsend Saunders,0.0,0.0,18.0,13.0,0.0,2.0,1.0,0.0,Lightweight,S-DEC,2.0,3:00,UFC 16,1998-03-13,Pat Miletich,0.0,5.0,-2.0,1.0,0,180,731,2157,6,32
"New Orleans, Louisiana, USA",Pat Miletich,Eugenio Tadeu,0.0,0.0,42.0,6.0,1.0,0.0,1.0,0.0,Lightweight,KO/TKO Punches,1.0,9:45,UFC 16,1998-03-13,Mikey Burnett,0.0,36.0,1.0,1.0,0,585,1262,709,6,14
"New Orleans, Louisiana, USA",Mikey Burnett,Maurice Smith,0.0,0.0,19.0,9.0,3.0,0.0,1.0,0.0,Heavyweight,M-DEC,3.0,3:00,UFC - Ultimate Japan,1997-12-21,Randy Couture,0.0,10.0,3.0,1.0,0,180,1165,1520,4,19
"Yokohama, Kanagawa, Japan",Randy Couture,Marcus Silveira,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,Heavyweight,SUB Armbar,1.0,3:44,UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,0.0,0.0,0.0,1.0,0,224,1326,1453,4,36
"Yokohama, Kanagawa, Japan",Kazushi Sakuraba,Joe Charles,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,Heavyweight,SUB Armbar,1.0,4:03,UFC - Ultimate Japan,1997-12-21,Vitor Belfort,0.0,-1.0,2.0,3.0,0,243,903,1062,4,36
"Yokohama, Kanagawa, Japan",Vitor Belfort,Kevin Jackson,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,Lightweight,SUB Armbar,1.0,0:16,UFC - Ultimate Japan,1997-12-21,Frank Shamrock,0.0,-1.0,-1.0,1.0,0,16,1640,1285,6,36
"Yokohama, Kanagawa, Japan",Frank Shamrock,Marcus Silveira,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,Heavyweight,Overturned,1.0,1:51,UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,0.0,-4.0,-1.0,-1.0,0,111,533,1453,4,21
"Yokohama, Kanagawa, Japan",Kazushi Sakuraba,Yoji Anjo,0.0,0.0,13.0,9.0,3.0,0.0,0.0,1.0,Heavyweight,U-DEC,2.0,3:00,UFC - Ultimate Japan,1997-12-21,David Abbott,0.0,4.0,3.0,-1.0,0,180,903,2267,4,69
"Yokohama, Kanagawa, Japan",David Abbott,Brad Kohler,0.0,0.0,6.0,12.0,0.0,3.0,1.0,0.0,Heavyweight,SUB Armbar,1.0,10:05,UFC - Ultimate Japan,1997-12-21,Tra Telligman,0.0,-6.0,-3.0,1.0,0,605,394,248,4,36
"Yokohama, Kanagawa, Japan",Tra Telligman,David Abbott,0.0,1.0,12.0,5.0,0.0,0.0,1.0,0.0,Heavyweight,SUB Other,1.0,8:08,UFC 15,1997-10-17,Maurice Smith,-1.0,7.0,0.0,1.0,0,488,1591,557,4,53
"Bay St. Louis, Mississippi, USA",Maurice Smith,Dwayne Cason,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,Heavyweight,SUB Rear Naked Choke,1.0,0:53,UFC 15,1997-10-17,Mark Kerr,0.0,5.0,1.0,1.0,0,53,1106,652,4,58
"Bay St. Louis, Mississippi, USA",Mark Kerr,Vitor Belfort,0.0,0.0,34.0,6.0,1.0,0.0,1.0,0.0,Heavyweight,KO/TKO Punches,1.0,8:16,UFC 15,1997-10-17,Randy Couture,0.0,28.0,1.0,1.0,0,496,1067,2215,4,14
"Bay St. Louis, Mississippi, USA",Randy Couture,Carlos Barreto,0.0,0.0,13.0,11.0,3.0,2.0,0.0,0.0,Heavyweight,U-DEC,2.0,3:00,UFC 15,1997-10-17,Dave Beneteau,0.0,2.0,1.0,0.0,0,180,1326,328,4,69
"Bay St. Louis, Mississippi, USA",Dave Beneteau,Greg Stott,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Knee,1.0,0:17,UFC 15,1997-10-17,Mark Kerr,1.0,1.0,0.0,0.0,0,17,388,816,4,11
"Bay St. Louis, Mississippi, USA",Mark Kerr,Houston Dorr,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,3:43,UFC 15,1997-10-17,Dwayne Cason,0.0,10.0,1.0,0.0,0,223,1067,859,4,14
"Bay St. Louis, Mississippi, USA",Dwayne Cason,Harry Moskowitz,0.0,0.0,11.0,12.0,1.0,1.0,0.0,4.0,Heavyweight,S-DEC,1.0,12:00,UFC 15,1997-10-17,Alex Hunter,0.0,-1.0,0.0,-4.0,0,720,461,837,4,32
"Bay St. Louis, Mississippi, USA",Alex Hunter,Mark Coleman,0.0,0.0,55.0,19.0,0.0,2.0,0.0,2.0,Heavyweight,U-DEC,3.0,3:00,UFC 14,1997-07-27,Maurice Smith,0.0,36.0,-2.0,-2.0,0,180,46,1462,4,69
"Birmingham, Alabama, USA",Maurice Smith,Dan Bobish,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,SUB Other,1.0,1:38,UFC 14,1997-07-27,Mark Kerr,0.0,3.0,1.0,0.0,0,98,1106,494,4,53
"Birmingham, Alabama, USA",Mark Kerr,Tony Fryklund,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Lightweight,SUB Rear Naked Choke,1.0,0:44,UFC 14,1997-07-27,Kevin Jackson,0.0,2.0,1.0,1.0,0,44,1067,2148,6,58
"Birmingham, Alabama, USA",Kevin Jackson,Brian Johnston,0.0,0.0,9.0,6.0,1.0,0.0,1.0,0.0,Heavyweight,SUB Forearm Choke,1.0,2:10,UFC 14,1997-07-27,Dan Bobish,0.0,3.0,1.0,1.0,0,130,922,279,4,41
"Birmingham, Alabama, USA",Dan Bobish,Moti Horenstein,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,2:22,UFC 14,1997-07-27,Mark Kerr,0.0,13.0,1.0,0.0,0,142,352,1613,4,14
"Birmingham, Alabama, USA",Mark Kerr,Todd Butler,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO Punches,1.0,1:27,UFC 14,1997-07-27,Kevin Jackson,0.0,2.0,1.0,0.0,0,87,1067,2130,6,14
"Birmingham, Alabama, USA",Kevin Jackson,Yuri Vaulin,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,Lightweight,U-DEC,2.0,3:00,UFC 14,1997-07-27,Joe Moreira,0.0,6.0,3.0,0.0,0,180,922,2277,6,69
"Birmingham, Alabama, USA",Joe Moreira,Sam Fulton,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,Heavyweight,SUB Other,1.0,2:30,UFC 14,1997-07-27,Alex Hunter,0.0,6.0,1.0,0.0,0,150,766,1938,4,53
"Birmingham, Alabama, USA",Alex Hunter,Donnie Chappell,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,Lightweight,SUB Other - Choke,1.0,1:31,UFC 14,1997-07-27,Tony Fryklund,0.0,5.0,1.0,1.0,0,91,46,630,6,54
"Birmingham, Alabama, USA",Tony Fryklund,David Abbott,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,0:52,UFC 13,1997-05-30,Vitor Belfort,0.0,13.0,1.0,0.0,0,52,1586,557,4,14
"Augusta, Georgia, USA",Vitor Belfort,Steven Graham,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,3:13,UFC 13,1997-05-30,Randy Couture,0.0,16.0,1.0,0.0,0,193,1640,2051,4,14
"Augusta, Georgia, USA",Randy Couture,Tito Ortiz,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,Lightweight,SUB Guillotine Choke,1.0,2:00,UFC 13,1997-05-30,Guy Mezger,0.0,-5.0,-1.0,1.0,0,120,1326,2128,6,43
"Augusta, Georgia, USA",Guy Mezger,Tony Halme,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Heavyweight,SUB Rear Naked Choke,1.0,0:56,UFC 13,1997-05-30,Randy Couture,0.0,1.0,1.0,1.0,0,56,592,2150,4,58
"Augusta, Georgia, USA",Randy Couture,Dmitri Stepanov,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Heavyweight,SUB Keylock,1.0,1:30,UFC 13,1997-05-30,Steven Graham,0.0,-1.0,1.0,1.0,0,90,1326,615,4,47
"Augusta, Georgia, USA",Steven Graham,Royce Alger,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Lightweight,SUB Armbar,1.0,1:36,UFC 13,1997-05-30,Enson Inoue,0.0,-3.0,0.0,1.0,0,96,1513,1903,6,36
"Augusta, Georgia, USA",Enson Inoue,Christophe Leninger,0.0,0.0,35.0,3.0,0.0,0.0,0.0,1.0,Lightweight,U-DEC,2.0,3:00,UFC 13,1997-05-30,Guy Mezger,0.0,32.0,0.0,-1.0,0,180,491,417,6,69
"Augusta, Georgia, USA",Guy Mezger,Saeed Hosseini,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,Lightweight,KO/TKO Elbows,1.0,1:23,UFC 13,1997-05-30,Jack Nilson,0.0,10.0,0.0,-1.0,0,83,592,1928,6,5
"Augusta, Georgia, USA",Jack Nilson,Wes Albritton,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO Punches,1.0,0:31,UFC 13,1997-05-30,Tito Ortiz,0.0,21.0,1.0,0.0,0,31,657,2235,6,14
"Augusta, Georgia, USA",Tito Ortiz,Dan Severn,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,Heavyweight,SUB Scarf Hold,1.0,2:57,UFC 12,1997-02-07,Mark Coleman,0.0,2.0,0.0,2.0,0,177,1573,505,4,59
"Dothan, Alabama, USA",Mark Coleman,Scott Ferrozzo,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Punches,1.0,0:43,UFC 12,1997-02-07,Vitor Belfort,1.0,9.0,0.0,0.0,0,43,1059,1957,4,14
"Dothan, Alabama, USA",Vitor Belfort,Nick Sanzo,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Lightweight,SUB Neck Crank,1.0,0:39,UFC 12,1997-02-07,Jerry Bohlander,0.0,2.0,1.0,1.0,0,39,1640,1660,6,50
"Dothan, Alabama, USA",Jerry Bohlander,Tra Telligman,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO Elbows,1.0,1:17,UFC 12,1997-02-07,Vitor Belfort,1.0,16.0,0.0,0.0,0,77,731,2158,4,5
"Dothan, Alabama, USA",Vitor Belfort,Jim Mullen,0.0,0.0,30.0,3.0,2.0,0.0,1.0,0.0,Heavyweight,KO/TKO Knees,1.0,8:02,UFC 12,1997-02-07,Scott Ferrozzo,0.0,27.0,2.0,1.0,0,482,1640,1038,4,12
"Dothan, Alabama, USA",Scott Ferrozzo,Wallid Ismail,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,Lightweight,U-DEC,2.0,3:00,UFC 12,1997-02-07,Yoshiki Takahashi,0.0,19.0,0.0,0.0,0,180,1445,2227,6,69
"Dothan, Alabama, USA",Yoshiki Takahashi,Rainy Martinez,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Lightweight,SUB Rear Naked Choke,1.0,1:24,UFC 12,1997-02-07,Jerry Bohlander,0.0,0.0,1.0,1.0,0,84,1679,1770,6,58
"Dothan, Alabama, USA",Jerry Bohlander,David Abbott,0.0,0.0,6.0,13.0,0.0,0.0,2.0,0.0,Open Weight,SUB Rear Naked Choke,1.0,1:22,UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,0.0,-7.0,0.0,2.0,0,82,731,557,8,58
"Dothan, Alabama, USA",Justin Martin,Steve Nelmark,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,Open Weight,KO/TKO Punch,1.0,1:03,UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,1.0,7.0,1.0,0.0,0,63,873,2048,8,13
"Dothan, Alabama, USA",Nick Sanzo,Mark Hall,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Open Weight,SUB Ankle Lock,1.0,0:20,UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,0.0,0.0,0.0,1.0,0,20,1224,1466,8,34
"Birmingham, Alabama, USA",Don Frye,Brian Johnston,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,Open Weight,SUB Forearm Choke,1.0,5:48,UFC - Ultimate Ultimate '96,1996-12-07,Ken Shamrock,0.0,21.0,1.0,1.0,0,348,438,279,8,41
"Birmingham, Alabama, USA",David Abbott,Paul Varelans,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,Open Weight,KO/TKO Punches,1.0,9:08,UFC - Ultimate Ultimate '96,1996-12-07,Kimo Leopoldo,0.0,-12.0,0.0,0.0,0,548,394,1726,8,14
"Birmingham, Alabama, USA",Don Frye,Cal Worsham,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,Open Weight,KO/TKO Punches,1.0,2:51,UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,0.0,-1.0,0.0,1.0,0,171,438,314,8,14
