Fighter,Date,Opp,Weight_Class,Total_KD,Total_STR,Total_TD,Total_SUB,Opp_KD,Opp_STR,Opp_TD,Opp_SUB,Round,Time,Target,Avg_Round_Time,Avg_Round,Opp_Avg_Round_Time,Opp_Avg_Round,Fighter_code,Opp_code,Weight_Class_code
Dusko Todorovic,2020-10-03,Dequan Townsend,Middleweight,0,0,0,0,0,47,0,0,2.0,195.0,1,0.0,0.0,428.0,6.0,668,613,7
Dusko Todorovic,2021-01-16,Punahele Soriano,Middleweight,0,85,1,0,2,26,1,0,1.0,288.0,0,195.0,2.0,314.0,4.0,668,1845,7
Dusko Todorovic,2021-06-05,Gregory Rodrigues,Middleweight,0,107,1,0,0,0,0,0,3.0,300.0,0,385.5,2.0,324.0,2.75,668,848,7
Dusko Todorovic,2021-12-04,Maki Pitolo,Middleweight,0,144,1,0,0,204,9,2,1.0,274.0,1,457.0,3.3333333333333335,370.6666666666667,3.3333333333333335,668,1474,7
Dusko Todorovic,2022-05-21,Chidi Njokuani,Middleweight,0,174,2,0,1,11,0,0,1.0,288.0,0,411.25,2.75,600.0,6.0,668,394,7
Dusko Todorovic,2022-10-15,Jordan Wright,Middleweight,0,179,4,0,2,91,2,0,2.0,192.0,1,444.2,2.6,176.0,2.0,668,1188,7
Dusko Todorovic,2023-03-18,Christian Leroy Duncan,Middleweight,0,240,4,0,0,0,0,0,1.0,112.0,0,402.1666666666667,2.5,432.0,4.0,668,431,7
Dustin Hazelett,2006-10-10,Tony DeSouza,Welterweight,0,0,0,0,0,30,5,2,1.0,239.0,0,0.0,0.0,0.0,0.0,669,2245,10
Dustin Hazelett,2007-02-03,Diego Saraiva,Lightweight,0,1,0,1,0,0,0,0,3.0,300.0,1,478.0,2.0,0.0,0.0,669,632,6
Dustin Hazelett,2007-06-16,Stevie Lynch,Welterweight,0,45,1,2,0,0,0,0,1.0,170.0,1,389.0,2.5,0.0,0.0,669,2151,10
Dustin Hazelett,2007-09-19,Jonathan Goulet,Welterweight,0,65,1,3,0,33,6,1,1.0,74.0,1,316.0,2.0,12.0,2.0,669,1172,10
Dustin Hazelett,2008-03-01,Josh Koscheck,Welterweight,0,68,1,5,1,140,24,5,2.0,84.0,0,255.5,1.75,313.2857142857143,2.7142857142857144,669,1219,10
Dustin Hazelett,2008-06-21,Joshua Burkman,Welterweight,0,88,1,7,2,192,21,4,2.0,286.0,1,238.0,2.2,253.0,2.8,669,1230,10
Dustin Hazelett,2008-11-15,Tamdan McCrory,Welterweight,0,101,2,10,0,65,6,9,1.0,239.0,1,246.0,2.1666666666666665,398.0,4.0,669,2178,10
Dustin Hazelett,2010-01-02,Paul Daley,Welterweight,0,111,2,13,0,27,0,0,1.0,144.0,0,245.0,2.0,0.0,0.0,669,1801,10
Dustin Hazelett,2010-08-07,Rick Story,Welterweight,0,115,2,13,0,117,12,8,2.0,75.0,0,250.375,2.0,302.1666666666667,3.3333333333333335,669,1915,10
Dustin Hazelett,2010-12-11,Mark Bocek,Lightweight,0,122,2,15,0,118,18,9,1.0,153.0,0,239.22222222222223,2.2222222222222223,348.25,3.25,669,1524,6
Dustin Jacoby,2011-10-29,Clifford Starks,Middleweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,0.0,0.0,670,451,7
Dustin Jacoby,2012-01-28,Chris Camozzi,Middleweight,0,18,0,0,0,162,0,1,3.0,68.0,0,600.0,6.0,500.0,5.0,670,399,7
Dustin Jacoby,2020-10-31,Justin Ledet,Light Heavyweight,0,48,0,0,0,208,1,1,1.0,158.0,1,368.0,6.0,450.0,4.5,670,1268,5
Dustin Jacoby,2021-02-27,Maxim Grishin,Light Heavyweight,2,70,0,0,0,52,1,0,3.0,300.0,1,298.0,4.333333333333333,0.0,0.0,670,1592,5
Dustin Jacoby,2021-05-01,Ion Cutelaba,Light Heavyweight,2,127,0,0,1,318,10,0,3.0,300.0,0,298.5,4.0,300.0,3.0,670,917,5
Dustin Jacoby,2021-08-28,Darren Stewart,Light Heavyweight,2,211,1,0,2,374,13,1,1.0,184.0,1,358.8,4.4,245.66666666666666,2.6666666666666665,670,564,5
Dustin Jacoby,2021-11-06,John Allan,Light Heavyweight,2,248,1,0,0,84,5,3,3.0,300.0,1,329.6666666666667,3.8333333333333335,0.0,0.0,670,1132,5
Dustin Jacoby,2022-03-05,Michal Oleksiejczuk,Light Heavyweight,2,401,1,0,5,226,2,0,3.0,300.0,1,325.42857142857144,3.7142857142857144,263.3333333333333,2.0,670,1619,5
Dustin Jacoby,2022-07-16,Da Woon Jung,Light Heavyweight,2,490,2,0,3,186,8,1,1.0,193.0,1,322.25,3.625,589.0,6.0,670,497,5
Dustin Jacoby,2022-10-29,Khalil Rountree Jr.,Light Heavyweight,3,504,2,0,11,297,0,1,3.0,300.0,0,307.8888888888889,3.3333333333333335,270.6666666666667,2.6666666666666665,670,1347,5
Dustin Jacoby,2023-04-15,Azamat Murzakanov,Light Heavyweight,3,624,2,0,2,107,1,0,3.0,300.0,0,337.1,3.6,78.0,3.0,670,203,5
Dustin Jacoby,2023-08-05,Kennedy Nzechukwu,Light Heavyweight,3,688,3,0,2,410,5,2,1.0,82.0,1,361.0,3.8181818181818183,207.0,2.4,670,1324,5
Dustin Kimura,2013-02-02,Chico Camus,Bantamweight,0,0,0,0,0,32,2,1,3.0,110.0,1,0.0,0.0,450.0,4.5,671,393,0
Dustin Kimura,2013-09-21,Mitch Gagnon,Bantamweight,0,16,0,5,1,32,1,1,1.0,245.0,0,110.0,3.0,399.0,6.0,671,1674,0
Dustin Kimura,2014-01-04,Jon Delos Reyes,Bantamweight,0,31,0,6,0,0,0,0,1.0,133.0,1,300.0,2.5,0.0,0.0,671,1163,0
Dustin Kimura,2014-04-16,George Roop,Bantamweight,0,32,0,7,2,361,6,1,3.0,300.0,0,244.33333333333334,2.0,229.0,3.0,671,812,0
Dustin Kimura,2014-12-13,Henry Cejudo,Bantamweight,0,39,3,7,0,0,0,0,3.0,300.0,0,333.25,3.0,356.0,4.166666666666667,671,879,0
Dustin Neace,2011-12-03,Bryan Caraway,Featherweight,0,0,0,0,0,0,0,0,2.0,218.0,0,0.0,0.0,450.0,4.5,672,313,2
Dustin Ortiz,2013-11-09,Jose Maria,Flyweight,0,0,0,0,0,19,1,1,3.0,199.0,1,0.0,0.0,0.0,0.0,673,1198,3
Dustin Ortiz,2014-01-15,John Moraga,Flyweight,0,55,4,0,1,92,3,1,3.0,300.0,0,199.0,3.0,258.2,4.2,673,1150,3
Dustin Ortiz,2014-04-19,Ray Borg,Flyweight,0,90,6,0,0,0,0,0,3.0,300.0,1,399.5,4.5,388.6666666666667,6.333333333333333,673,1880,3
Dustin Ortiz,2014-07-06,Justin Scoggins,Flyweight,0,136,8,0,0,88,8,0,3.0,300.0,1,366.3333333333333,4.0,0.0,0.0,673,1273,3
Dustin Ortiz,2014-11-22,Joseph Benavidez,Flyweight,0,175,10,0,4,323,8,4,3.0,300.0,0,349.75,3.75,388.625,3.75,673,1203,3
Dustin Ortiz,2015-08-08,Willie Gates,Flyweight,0,212,12,0,2,41,0,1,3.0,178.0,1,399.8,4.2,96.0,1.0,673,2354,3
Dustin Ortiz,2016-01-30,Wilson Reis,Flyweight,0,304,16,1,0,119,17,2,3.0,300.0,0,362.8333333333333,4.0,411.3333333333333,3.6666666666666665,673,2356,3
Dustin Ortiz,2016-09-24,Jussier Formiga,Flyweight,0,349,17,1,1,91,11,1,3.0,300.0,0,396.7142857142857,4.285714285714286,359.0,3.4,673,1258,3
Dustin Ortiz,2016-12-10,Zach Makovsky,Flyweight,0,362,17,1,0,183,22,1,3.0,300.0,1,422.125,4.5,0.0,0.0,673,2397,3
Dustin Ortiz,2017-04-22,Brandon Moreno,Flyweight,0,396,21,1,0,62,6,2,2.0,246.0,0,408.55555555555554,4.333333333333333,430.625,5.75,673,272,3
Dustin Ortiz,2017-08-05,Hector Sandoval,Flyweight,0,412,25,1,0,70,5,2,1.0,15.0,1,416.9,4.3,0.0,0.0,673,875,3
Dustin Ortiz,2018-01-20,Alexandre Pantoja,Flyweight,1,420,25,1,1,156,2,3,3.0,300.0,1,380.3636363636364,4.0,332.8333333333333,3.8333333333333335,673,88,3
Dustin Ortiz,2018-07-28,Matheus Nicolau,Flyweight,1,456,32,1,5,174,6,5,1.0,229.0,1,373.6666666666667,3.9166666666666665,255.0,2.6666666666666665,673,1561,3
Dustin Ortiz,2019-01-19,Joseph Benavidez,Flyweight,2,464,32,1,4,757,17,4,3.0,300.0,0,362.53846153846155,3.6923076923076925,378.77777777777777,3.6666666666666665,673,1203,3
Dustin Pague,2011-12-03,John Albert,Bantamweight,0,0,0,0,0,0,0,0,1.0,69.0,0,0.0,0.0,0.0,0.0,674,1130,0
Dustin Pague,2012-06-08,Jared Papazian,Bantamweight,0,3,0,0,0,68,0,0,1.0,201.0,1,138.0,2.0,0.0,0.0,674,997,0
Dustin Pague,2012-06-22,Ken Stone,Bantamweight,0,9,1,1,0,25,2,1,3.0,300.0,0,169.5,1.5,160.0,1.0,674,1321,0
Dustin Pague,2012-08-11,Chico Camus,Bantamweight,0,50,1,1,0,0,0,0,3.0,300.0,0,313.0,3.0,373.3333333333333,5.0,674,393,0
Dustin Pague,2013-06-15,Yves Jabouin,Bantamweight,0,72,2,2,1,162,4,0,3.0,300.0,0,384.75,3.75,440.0,2.0,674,2393,0
Dustin Pague,2013-10-19,Kyoji Horiguchi,Bantamweight,0,87,3,9,0,0,0,0,2.0,231.0,0,427.8,4.2,374.5,4.75,674,1382,0
Dustin Poirier,2011-01-01,Josh Grispi,Featherweight,0,0,0,0,0,0,0,0,3.0,300.0,1,0.0,0.0,600.0,6.0,675,1216,2
Dustin Poirier,2011-06-11,Jason Young,Featherweight,0,77,0,0,0,0,0,0,3.0,300.0,1,300.0,3.0,0.0,0.0,675,1026,2
Dustin Poirier,2011-11-12,Pablo Garza,Featherweight,0,154,5,0,1,29,0,1,2.0,92.0,1,300.0,3.0,507.0,4.0,675,1778,2
Dustin Poirier,2012-02-04,Max Holloway,Featherweight,0,171,6,1,0,0,0,0,1.0,203.0,1,230.66666666666666,2.6666666666666665,342.9375,4.75,675,1590,2
Dustin Poirier,2012-05-15,Chan Sung Jung,Featherweight,0,182,7,4,1,36,1,1,4.0,67.0,0,223.75,2.25,284.75,6.0,675,369,2
Dustin Poirier,2012-12-15,Jonathan Brookins,Featherweight,0,238,7,4,0,100,6,1,1.0,255.0,1,205.8,3.4,324.0,4.0,675,1171,2
Dustin Poirier,2013-02-16,Cub Swanson,Featherweight,0,273,7,5,3,114,3,1,3.0,300.0,0,214.0,3.0,221.71428571428572,2.7142857142857144,675,488,2
Dustin Poirier,2013-08-31,Erik Koch,Featherweight,0,331,9,5,1,58,0,0,3.0,300.0,1,269.14285714285717,3.4285714285714284,534.0,4.666666666666667,675,726,2
Dustin Poirier,2013-12-28,Diego Brandao,Featherweight,2,385,11,7,2,126,12,2,1.0,294.0,1,273.0,3.375,375.0,3.6,675,626,2
Dustin Poirier,2014-04-16,Akira Corassani,Featherweight,3,429,11,7,0,94,2,0,2.0,42.0,1,275.3333333333333,3.111111111111111,300.0,3.0,675,31,2
Dustin Poirier,2014-09-27,Conor McGregor,Featherweight,4,474,11,8,2,92,5,0,1.0,106.0,0,252.0,3.0,174.0,1.5,675,472,2
Dustin Poirier,2015-04-04,Diego Ferreira,Lightweight,4,484,11,8,1,53,1,3,1.0,225.0,1,248.36363636363637,2.909090909090909,336.0,3.75,675,627,6
Dustin Poirier,2015-06-06,Yancy Medeiros,Lightweight,6,508,11,8,2,92,0,3,1.0,158.0,1,246.41666666666666,2.75,358.0,3.25,675,2365,6
Dustin Poirier,2016-01-02,Joe Duffy,Lightweight,8,535,12,9,1,23,0,1,3.0,300.0,1,239.6153846153846,2.6153846153846154,0.0,0.0,675,1106,6
Dustin Poirier,2016-06-04,Bobby Green,Lightweight,8,607,16,9,1,263,4,1,1.0,173.0,1,243.92857142857142,2.642857142857143,335.0,3.4,675,247,6
Dustin Poirier,2016-09-17,Michael Johnson,Lightweight,10,643,16,9,8,650,7,0,1.0,95.0,0,239.2,2.533333333333333,321.5,3.75,675,1611,6
Dustin Poirier,2017-02-11,Jim Miller,Lightweight,10,649,16,9,3,707,31,36,3.0,300.0,1,236.125,2.5,329.3333333333333,3.3333333333333335,675,1079,6
Dustin Poirier,2017-05-13,Eddie Alvarez,Lightweight,10,746,19,9,0,175,10,0,2.0,242.0,0,239.88235294117646,2.5294117647058822,422.6666666666667,4.333333333333333,675,679,6
Dustin Poirier,2017-11-11,Anthony Pettis,Lightweight,10,819,19,11,2,445,7,4,3.0,128.0,1,253.44444444444446,2.611111111111111,279.57142857142856,3.0,675,156,6
Dustin Poirier,2018-04-14,Justin Gaethje,Lightweight,10,872,24,11,0,226,0,0,4.0,33.0,1,246.8421052631579,2.6315789473684212,331.0,1.5,675,1263,6
Dustin Poirier,2018-07-28,Eddie Alvarez,Lightweight,10,1046,24,11,1,374,12,0,2.0,245.0,1,236.15,2.7,377.5,3.75,675,679,6
Dustin Poirier,2019-04-13,Max Holloway,Lightweight,11,1100,24,13,8,1627,5,7,5.0,300.0,1,236.57142857142858,2.6666666666666665,346.6470588235294,4.588235294117647,675,1590,6
Dustin Poirier,2019-09-07,Khabib Nurmagomedov,Lightweight,11,1278,25,13,2,657,52,6,3.0,126.0,0,239.45454545454547,2.772727272727273,250.25,3.5,675,1343,6
Dustin Poirier,2020-06-27,Dan Hooker,Lightweight,11,1290,25,14,7,658,4,3,5.0,300.0,1,240.0,2.9130434782608696,284.0,2.3333333333333335,675,520,6
Dustin Poirier,2021-01-23,Conor McGregor,Lightweight,11,1443,26,18,13,543,5,0,2.0,152.0,1,242.5,3.0,160.4,1.4,675,472,6
Dustin Poirier,2021-07-10,Conor McGregor,Lightweight,12,1491,27,18,13,572,5,0,1.0,300.0,1,238.88,2.96,184.33333333333334,1.8333333333333333,675,472,6
Dustin Poirier,2021-12-11,Charles Oliveira,Lightweight,12,1527,28,18,6,629,34,35,3.0,62.0,0,241.23076923076923,2.8846153846153846,194.0,2.2222222222222223,675,376,6
Dustin Poirier,2022-11-12,Michael Chandler,Lightweight,13,1585,28,18,2,177,2,1,3.0,120.0,1,236.88888888888889,3.0,94.0,2.5,675,1608,6
Dustin Poirier,2023-07-29,Justin Gaethje,Lightweight,13,1623,28,20,5,820,1,0,2.0,60.0,0,232.71428571428572,3.0,242.66666666666666,3.6666666666666665,675,1263,6
Dustin Stoltzfus,2020-11-21,Kyle Daukaus,Middleweight,0,0,0,0,0,34,3,0,3.0,300.0,0,0.0,0.0,600.0,6.0,676,1374,7
Dustin Stoltzfus,2021-07-17,Rodolfo Vieira,Middleweight,0,32,0,0,0,32,9,2,3.0,114.0,0,600.0,6.0,304.6666666666667,4.0,676,1945,7
Dustin Stoltzfus,2021-12-18,Gerald Meerschaert,Middleweight,0,99,0,0,2,337,17,12,3.0,178.0,0,414.0,6.0,238.0,3.25,676,817,7
Dustin Stoltzfus,2022-07-16,Dwight Grant,Middleweight,0,111,4,1,3,235,4,0,3.0,300.0,1,394.6666666666667,6.0,295.6666666666667,2.0,676,675,7
Dustin Stoltzfus,2022-09-03,Abus Magomedov,Middleweight,0,160,6,1,0,0,0,0,1.0,19.0,0,371.0,5.25,600.0,6.0,676,15,7
Dustin Stoltzfus,2023-12-02,Punahele Soriano,Middleweight,0,160,6,1,5,223,1,0,2.0,250.0,1,304.4,4.6,305.3333333333333,3.0,676,1845,7
Dwayne Cason,1997-10-17,Harry Moskowitz,Heavyweight,0,0,0,0,0,0,0,0,1.0,720.0,0,0.0,0.0,0.0,0.0,677,866,4
Dwight Grant,2018-12-15,Zak Ottow,Welterweight,0,0,0,0,2,179,3,2,3.0,300.0,0,0.0,0.0,428.0,2.0,678,2400,10
Dwight Grant,2019-02-23,Carlo Pedersoli Jr.,Welterweight,0,25,1,0,0,69,3,0,1.0,299.0,1,600.0,6.0,189.0,2.5,678,340,10
Dwight Grant,2019-04-13,Alan Jouban,Welterweight,1,45,1,0,9,471,3,0,3.0,300.0,1,449.5,3.5,235.75,2.0,678,35,10
Dwight Grant,2020-08-22,Daniel Rodriguez,Welterweight,1,83,1,0,1,224,1,1,1.0,144.0,0,399.6666666666667,3.3333333333333335,0.0,0.0,678,536,10
Dwight Grant,2021-04-24,Stefan Sekulic,Welterweight,2,113,1,0,0,22,1,0,3.0,300.0,1,371.75,3.0,0.0,0.0,678,2126,10
Dwight Grant,2021-10-23,Francisco Trinaldo,Welterweight,2,162,2,0,5,853,19,10,3.0,300.0,0,357.4,3.0,290.57142857142856,2.7142857142857144,678,774,10
Dwight Grant,2022-04-23,Sergey Khandozhko,Welterweight,2,193,3,0,1,85,1,0,2.0,255.0,0,397.8333333333333,3.5,0.0,0.0,678,2074,10
Dwight Grant,2022-07-16,Dustin Stoltzfus,Middleweight,3,235,4,0,0,111,4,1,3.0,300.0,0,413.85714285714283,3.5714285714285716,38.0,2.0,678,673,7
Dylan Andrews,2013-04-13,Jimmy Quinlan,Middleweight,0,0,0,0,0,0,0,0,1.0,202.0,1,0.0,0.0,0.0,0.0,679,1086,7
Dylan Andrews,2013-08-28,Papy Abedi,Middleweight,1,20,0,0,0,78,5,0,3.0,92.0,1,202.0,1.0,300.0,3.0,679,1783,7
Dylan Andrews,2013-12-06,Clint Hester,Middleweight,1,40,2,0,2,66,0,0,2.0,300.0,0,147.0,2.0,277.6666666666667,3.0,679,452,7
Dylan Andrews,2014-11-07,Sam Alvey,Middleweight,1,53,4,0,0,82,0,0,1.0,136.0,0,298.0,2.6666666666666665,283.5,2.8333333333333335,679,2028,7
Dylan Andrews,2015-05-09,Brad Scott,Middleweight,1,57,6,0,0,110,1,2,2.0,294.0,0,291.5,2.5,600.0,6.0,679,265,7
Ebenezer Fontes Braga,1998-10-16,Jeremy Horn,Middleweight,0,0,0,0,0,14,5,0,1.0,207.0,1,0.0,0.0,374.8,2.8,680,1047,7
Ed Herman,2006-06-24,Kendall Grove,Middleweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,373.6666666666667,3.0,681,1322,7
Ed Herman,2006-10-10,Jason MacDonald,Middleweight,0,33,5,2,0,0,0,0,1.0,163.0,0,600.0,6.0,342.3333333333333,3.3333333333333335,681,1017,7
Ed Herman,2007-01-25,Chris Price,Middleweight,0,35,6,2,0,5,0,0,1.0,178.0,1,463.0,4.0,0.0,0.0,681,419,7
Ed Herman,2007-06-16,Scott Smith,Middleweight,0,40,7,3,2,63,0,0,2.0,145.0,1,368.0,3.0,376.0,2.0,681,2055,7
Ed Herman,2007-11-17,Joe Doerksen,Middleweight,0,64,10,5,1,49,10,5,3.0,39.0,1,312.25,2.75,433.0,4.0,681,1105,7
Ed Herman,2008-04-19,Demian Maia,Middleweight,1,107,12,5,0,3,2,1,2.0,147.0,0,257.6,2.8,350.0,3.909090909090909,681,603,7
Ed Herman,2008-09-17,Alan Belcher,Middleweight,1,122,13,5,1,105,3,3,3.0,300.0,0,263.6666666666667,3.0,276.0,2.0,681,34,7
Ed Herman,2009-04-18,David Loiseau,Middleweight,1,165,18,7,4,158,3,1,3.0,300.0,1,311.7142857142857,3.4285714285714284,130.0,2.0,681,588,7
Ed Herman,2009-08-29,Aaron Simpson,Middleweight,1,236,23,7,1,16,1,0,2.0,17.0,0,310.25,3.375,407.0,3.5,681,7,7
Ed Herman,2011-06-04,Tim Credeur,Middleweight,1,243,23,7,2,120,1,8,1.0,48.0,1,279.55555555555554,3.4444444444444446,114.0,1.0,681,2213,7
Ed Herman,2011-08-14,Kyle Noke,Middleweight,2,254,23,7,1,79,4,3,1.0,255.0,1,256.4,3.2,335.0,3.5,681,1377,7
Ed Herman,2012-02-04,Clifford Starks,Middleweight,2,256,24,10,0,26,3,0,2.0,103.0,1,256.27272727272725,3.0,300.0,3.0,681,451,7
Ed Herman,2012-08-11,Jake Shields,Middleweight,2,284,26,12,0,195,6,0,3.0,300.0,0,243.5,2.9166666666666665,300.0,5.0,681,964,7
Ed Herman,2013-07-27,Trevor Smith,Middleweight,2,305,27,12,0,0,0,0,3.0,300.0,1,270.9230769230769,3.1538461538461537,312.4,3.4,681,2268,7
Ed Herman,2013-11-16,Thales Leites,Middleweight,2,378,29,13,2,214,20,13,3.0,300.0,0,273.0,3.142857142857143,411.2,5.2,681,2198,7
Ed Herman,2014-05-10,Rafael Natal,Middleweight,2,392,29,13,4,338,20,7,3.0,300.0,1,294.8,3.3333333333333335,442.0,3.5,681,1856,7
Ed Herman,2015-01-31,Derek Brunson,Middleweight,2,443,30,13,1,92,11,3,1.0,36.0,0,295.125,3.3125,292.5,3.0,681,614,7
Ed Herman,2016-01-17,Tim Boetsch,Light Heavyweight,2,443,30,13,6,461,19,11,2.0,99.0,1,282.0,3.235294117647059,274.0,2.6666666666666665,681,2212,5
Ed Herman,2016-07-30,Nikita Krylov,Light Heavyweight,3,490,30,13,2,191,0,5,2.0,40.0,0,271.8333333333333,3.1666666666666665,182.0,1.0,681,1746,5
Ed Herman,2017-07-07,CB Dollaway,Light Heavyweight,3,516,31,13,3,365,31,9,3.0,300.0,0,261.7368421052632,3.210526315789474,234.33333333333334,2.0,681,318,5
Ed Herman,2018-10-27,Gian Villante,Light Heavyweight,3,540,32,16,3,651,5,0,3.0,300.0,0,278.65,3.35,200.5,2.5,681,823,5
Ed Herman,2019-05-18,Patrick Cummins,Light Heavyweight,3,624,32,16,0,476,34,1,1.0,219.0,1,293.95238095238096,3.4761904761904763,352.6666666666667,3.6666666666666665,681,1793,5
Ed Herman,2019-11-09,Khadis Ibragimov,Light Heavyweight,4,635,32,16,0,88,1,0,3.0,300.0,1,290.54545454545456,3.3636363636363638,419.0,6.0,681,1344,5
Ed Herman,2020-09-12,Mike Rodriguez,Light Heavyweight,4,716,32,16,3,170,0,0,3.0,161.0,1,290.95652173913044,3.347826086956522,372.75,3.25,681,1654,5
Ed Herman,2021-08-07,Alonzo Menifield,Light Heavyweight,4,756,34,17,1,102,1,1,3.0,300.0,0,285.5416666666667,3.3333333333333335,440.0,3.5,681,102,5
Ed Herman,2023-04-15,Zak Cummings,Light Heavyweight,4,797,34,17,5,394,7,7,3.0,253.0,0,298.12,3.44,211.0,1.75,681,2399,5
Eddie Alvarez,2014-09-27,Donald Cerrone,Lightweight,0,0,0,0,7,567,11,5,3.0,300.0,0,0.0,0.0,304.0833333333333,2.3333333333333335,682,647,6
Eddie Alvarez,2015-06-13,Gilbert Melendez,Lightweight,0,48,0,0,0,166,3,0,3.0,300.0,1,600.0,6.0,431.5,5.75,682,829,6
Eddie Alvarez,2016-01-17,Anthony Pettis,Lightweight,0,79,3,0,2,155,6,3,3.0,300.0,1,450.0,4.5,276.625,3.375,682,156,6
Eddie Alvarez,2016-07-07,Rafael Dos Anjos,Lightweight,0,121,9,0,5,680,39,12,1.0,229.0,1,400.0,4.0,267.375,3.875,682,1853,6
Eddie Alvarez,2016-11-12,Conor McGregor,Lightweight,0,166,10,0,9,441,5,0,2.0,184.0,0,357.25,3.25,243.71428571428572,1.8571428571428572,682,472,6
Eddie Alvarez,2017-05-13,Dustin Poirier,Lightweight,0,175,10,0,10,746,19,9,2.0,242.0,1,359.4,3.4,223.66666666666666,3.1666666666666665,682,672,6
Eddie Alvarez,2017-12-02,Justin Gaethje,Lightweight,0,219,11,0,0,104,0,0,3.0,239.0,1,339.8333333333333,3.1666666666666665,197.0,3.25,682,1263,6
Eddie Alvarez,2018-07-28,Dustin Poirier,Lightweight,1,374,12,0,10,1046,24,11,2.0,245.0,0,325.42857142857144,3.142857142857143,243.69230769230768,3.230769230769231,682,672,6
Eddie Gordon,2014-07-06,Dhiego Lima,Middleweight,0,0,0,0,0,0,0,0,1.0,71.0,1,0.0,0.0,332.3333333333333,3.3333333333333335,683,624,7
Eddie Gordon,2014-12-06,Josh Samman,Middleweight,1,22,0,0,1,36,0,0,2.0,188.0,0,71.0,1.0,172.0,1.0,683,1224,7
Eddie Gordon,2015-04-18,Chris Dempsey,Middleweight,1,30,2,0,0,1,0,0,3.0,300.0,0,223.5,2.5,0.0,0.0,683,406,7
Eddie Gordon,2015-06-27,Antonio Carlos Junior,Middleweight,1,67,5,0,0,31,6,2,3.0,277.0,0,349.0,3.6666666666666665,396.0,6.0,683,168,7
Eddie Mendez,2013-06-08,Daniel Sarafian,Middleweight,0,0,0,0,1,38,0,0,1.0,140.0,0,0.0,0.0,420.3333333333333,4.666666666666667,684,538,7
Eddie Ruiz,2003-06-06,Yves Edwards,Lightweight,0,0,0,0,1,79,1,2,3.0,300.0,0,0.0,0.0,424.25,4.0,685,2392,6
Eddie Sanchez,2006-09-23,Mario Neto,Heavyweight,0,0,0,0,0,0,0,0,2.0,17.0,1,0.0,0.0,0.0,0.0,686,1521,4
Eddie Sanchez,2007-02-03,Mirko Filipovic,Heavyweight,1,10,0,0,0,0,0,0,1.0,273.0,0,17.0,2.0,449.3333333333333,4.666666666666667,686,1670,4
Eddie Sanchez,2007-06-16,Colin Robinson,Heavyweight,1,15,0,0,0,0,0,0,2.0,32.0,1,281.5,2.0,34.0,2.0,686,468,4
Eddie Sanchez,2007-12-29,Soa Palelei,Heavyweight,1,56,1,0,0,0,0,0,3.0,204.0,1,198.33333333333334,2.0,82.0,4.0,686,2118,4
Eddie Sanchez,2008-06-07,Antoni Hardonk,Heavyweight,1,108,2,0,2,42,0,1,2.0,255.0,0,199.75,2.25,157.5,2.5,686,163,4
Eddie Sanchez,2008-12-10,Justin McCully,Heavyweight,3,141,4,0,0,23,3,0,3.0,300.0,0,261.8,2.6,300.0,3.0,686,1271,4
Eddie Wineland,2011-03-19,Urijah Faber,Bantamweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,331.2,5.6,687,2286,0
Eddie Wineland,2011-08-14,Joseph Benavidez,Bantamweight,0,11,1,0,0,48,5,0,3.0,300.0,0,600.0,6.0,370.9,3.6,687,1203,0
Eddie Wineland,2012-06-08,Scott Jorgensen,Bantamweight,0,35,1,0,0,130,6,0,2.0,250.0,1,600.0,6.0,416.0,3.5,687,2053,0
Eddie Wineland,2012-12-29,Brad Pickett,Bantamweight,1,96,2,0,2,60,4,1,3.0,300.0,1,483.3333333333333,4.666666666666667,422.5,4.0,687,263,0
Eddie Wineland,2013-09-21,Renan Barao,Bantamweight,2,186,2,0,1,308,10,2,2.0,35.0,0,437.5,4.25,491.5,4.666666666666667,687,1887,0
Eddie Wineland,2014-01-25,Yves Jabouin,Bantamweight,2,197,2,0,1,182,5,0,2.0,256.0,1,364.0,4.2,370.0,2.5,687,2393,0
Eddie Wineland,2014-05-10,Johnny Eduardo,Bantamweight,3,251,2,0,0,79,0,1,1.0,277.0,0,346.0,3.8333333333333335,511.0,4.0,687,1157,0
Eddie Wineland,2015-07-25,Bryan Caraway,Bantamweight,3,257,2,0,0,160,15,6,3.0,300.0,0,375.7142857142857,3.5714285714285716,372.6666666666667,3.6666666666666665,687,313,0
Eddie Wineland,2016-07-23,Frankie Saenz,Bantamweight,3,309,2,0,0,257,9,1,3.0,114.0,1,403.75,3.875,600.0,6.0,687,783,0
Eddie Wineland,2016-12-17,Takeya Mizugaki,Bantamweight,4,351,2,0,3,600,16,1,1.0,184.0,1,371.55555555555554,3.7777777777777777,321.42857142857144,3.857142857142857,687,2176,0
Eddie Wineland,2017-04-22,John Dodson,Bantamweight,6,360,2,0,8,438,7,0,3.0,300.0,0,352.8,3.5,484.3333333333333,7.0,687,1136,0
Eddie Wineland,2018-07-14,Alejandro Perez,Bantamweight,6,381,2,0,0,309,3,1,3.0,300.0,0,375.27272727272725,3.727272727272727,400.0,4.0,687,47,0
